# 时间(秒) 聚合器ID 旧应用ID->新应用ID 旧键值->新键值
2.000058392 368 0->1 0->1171
2.000058440 183 0->0 0->1153
2.000058440 288 0->1 0->1172
2.000058488 346 0->0 0->1154
2.000058488 371 0->1 0->1173
2.000058536 195 0->0 0->1155
2.000058536 294 0->1 0->1174
2.000058584 201 0->0 0->1156
2.000058584 175 0->1 0->1175
2.000058632 252 0->0 0->1157
2.000058632 77 0->1 0->1176
2.000058680 150 0->0 0->1158
2.000058680 71 0->1 0->1177
2.000058696 50 0->2 0->1190
2.000058720 340 0->2 0->1191
2.000058728 65 0->0 0->1159
2.000058728 55 0->1 0->1178
2.000058744 47 0->2 0->1192
2.000058768 144 0->2 0->1193
2.000058776 59 0->0 0->1160
2.000058776 53 0->1 0->1179
2.000058792 44 0->2 0->1194
2.000058816 138 0->2 0->1195
2.000058824 58 0->0 0->1161
2.000058824 297 0->1 0->1180
2.000058840 293 0->2 0->1196
2.000058864 284 0->2 0->1197
2.000058872 373 0->0 0->1162
2.000058872 300 0->1 0->1181
2.000058888 210 0->2 0->1198
2.000058912 61 0->2 0->1199
2.000058920 374 0->0 0->1163
2.000058920 132 0->1 0->1182
2.000058936 126 0->2 0->1200
2.000058960 114 0->2 0->1201
2.000058968 323 0->0 0->1164
2.000058968 120 0->1 0->1183
2.000058984 192 0->2 0->1202
2.000059008 64 0->2 0->1203
2.000059016 7 0->0 0->1165
2.000059016 287 0->1 0->1184
2.000059032 198 0->2 0->1204
2.000059056 111 0->2 0->1205
2.000059064 326 0->0 0->1166
2.000059064 204 0->1 0->1185
2.000059080 41 0->2 0->1206
2.000059104 67 0->2 0->1207
2.000059112 322 0->0 0->1167
2.000059112 296 0->1 0->1186
2.000059128 38 0->2 0->1208
2.000059152 370 0->2 0->1209
2.000059160 307 0->0 0->1168
2.000059160 219 0->1 0->1187
2.000059176 365 0->2 0->1210
2.000059200 285 0->2 0->1211
2.000059208 329 0->0 0->1169
2.000059208 231 0->1 0->1188
2.000059224 364 0->2 0->1212
2.000059248 367 0->2 0->1213
2.000059256 319 0->0 0->1170
2.000059256 276 0->1 0->1189
2.000059272 273 0->2 0->1214
2.000059296 279 0->2 0->1215
2.000059304 16 0->0 0->1171
2.000059304 362 0->1 0->1190
2.000059320 361 0->2 0->1216
2.000059344 295 0->2 0->1217
2.000059352 332 0->0 0->1172
2.000059352 270 0->1 0->1191
2.000059368 267 0->2 0->1218
2.000059392 193 0->2 0->1219
2.000059400 27 0->0 0->1173
2.000059400 359 0->1 0->1192
2.000059416 358 0->2 0->1220
2.000059440 281 0->2 0->1221
2.000059448 25 0->0 0->1174
2.000059448 264 0->1 0->1193
2.000059464 261 0->2 0->1222
2.000059488 159 0->2 0->1223
2.000059496 298 0->0 0->1175
2.000059496 356 0->1 0->1194
2.000059512 355 0->2 0->1224
2.000059536 343 0->2 0->1225
2.000059544 10 0->0 0->1176
2.000059544 258 0->1 0->1195
2.000059560 255 0->2 0->1226
2.000059584 129 0->2 0->1227
2.000059592 37 0->0 0->1177
2.000059592 353 0->1 0->1196
2.000059608 352 0->2 0->1228
2.000059632 22 0->2 0->1229
2.000059640 292 0->0 0->1178
2.000059640 211 0->1 0->1197
2.000059656 447 0->2 0->1230
2.000059680 147 0->2 0->1231
2.000059688 46 0->0 0->1179
2.000059688 205 0->1 0->1198
2.000059704 208 0->2 0->1232
2.000059728 243 0->2 0->1233
2.000059736 254 0->0 0->1180
2.000059736 221 0->1 0->1199
2.000059752 227 0->2 0->1234
2.000059776 117 0->2 0->1235
2.000059784 286 0->0 0->1181
2.000059784 224 0->1 0->1200
2.000059800 223 0->2 0->1236
2.000059824 251 0->2 0->1237
2.000059832 62 0->0 0->1182
2.000059832 199 0->1 0->1201
2.000059848 226 0->2 0->1238
2.000059872 349 0->2 0->1239
2.000059880 135 0->0 0->1183
2.000059880 9 0->1 0->1202
2.000059896 190 0->2 0->1240
2.000059920 350 0->2 0->1241
2.000059928 43 0->0 0->1184
2.000059928 178 0->1 0->1203
2.000059944 238 0->2 0->1242
2.000059968 218 0->2 0->1243
2.000059976 289 0->0 0->1185
2.000059976 172 0->1 0->1204
2.000059992 21 0->2 0->1244
2.000060016 220 0->2 0->1245
2.000060024 123 0->0 0->1186
2.000060024 30 0->1 0->1205
2.000060040 166 0->2 0->1246
2.000060064 0 0->2 0->1247
2.000060072 56 0->0 0->1187
2.000060072 209 0->1 0->1206
2.000060088 33 0->2 0->1248
2.000060112 215 0->2 0->1249
2.000060120 283 0->0 0->1188
2.000060120 163 0->1 0->1207
2.000060136 244 0->2 0->1250
2.000060160 230 0->2 0->1251
2.000060168 265 0->0 0->1189
2.000060168 160 0->1 0->1208
2.000060184 242 0->2 0->1252
2.000060208 232 0->2 0->1253
2.000060216 262 0->0 0->1190
2.000060216 42 0->1 0->1209
2.000060232 206 0->2 0->1254
2.000060256 6 0->2 0->1255
2.000060264 266 0->0 0->1191
2.000060264 157 0->1 0->1210
2.000060280 45 0->2 0->1256
2.000060304 233 0->2 0->1257
2.000060312 78 0->0 0->1192
2.000060312 154 0->1 0->1211
2.000060328 39 0->2 0->1258
2.000060352 12 0->2 0->1259
2.000060360 81 0->0 0->1193
2.000060360 151 0->1 0->1212
2.000060376 248 0->2 0->1260
2.000060400 18 0->2 0->1261
2.000060408 124 0->0 0->1194
2.000060408 54 0->1 0->1213
2.000060424 148 0->2 0->1262
2.000060448 212 0->2 0->1263
2.000060456 84 0->0 0->1195
2.000060456 250 0->1 0->1214
2.000060472 57 0->2 0->1264
2.000060496 236 0->2 0->1265
2.000060504 121 0->0 0->1196
2.000060504 145 0->1 0->1215
2.000060520 51 0->2 0->1266
2.000060544 15 0->2 0->1267
2.000060552 268 0->0 0->1197
2.000060552 257 0->1 0->1216
2.000060568 142 0->2 0->1268
2.000060592 184 0->2 0->1269
2.000060600 118 0->0 0->1198
2.000060600 66 0->1 0->1217
2.000060616 139 0->2 0->1270
2.000060640 235 0->2 0->1271
2.000060648 269 0->0 0->1199
2.000060648 256 0->1 0->1218
2.000060664 69 0->2 0->1272
2.000060688 239 0->2 0->1273
2.000060696 115 0->0 0->1200
2.000060696 200 0->1 0->1219
2.000060712 136 0->2 0->1274
2.000060736 241 0->2 0->1275
2.000060744 87 0->0 0->1201
2.000060744 263 0->1 0->1220
2.000060760 133 0->2 0->1276
2.000060784 36 0->2 0->1277
2.000060792 112 0->0 0->1202
2.000060792 260 0->1 0->1221
2.000060808 130 0->2 0->1278
2.000060832 245 0->2 0->1279
2.000060840 90 0->0 0->1203
2.000060840 127 0->1 0->1222
2.000060856 194 0->2 0->1280
2.000060880 247 0->2 0->1281
2.000060888 109 0->0 0->1204
2.000060888 188 0->1 0->1223
2.000060904 182 0->2 0->1282
2.000060928 48 0->2 0->1283
2.000060936 271 0->0 0->1205
2.000060936 176 0->1 0->1224
2.000060952 170 0->2 0->1284
2.000060976 203 0->2 0->1285
2.000060984 106 0->0 0->1206
2.000060984 164 0->1 0->1225
2.000061000 158 0->2 0->1286
2.000061024 253 0->2 0->1287
2.000061032 272 0->0 0->1207
2.000061032 152 0->1 0->1226
2.000061048 146 0->2 0->1288
2.000061072 60 0->2 0->1289
2.000061080 103 0->0 0->1208
2.000061080 140 0->1 0->1227
2.000061096 134 0->2 0->1290
2.000061120 63 0->2 0->1291
2.000061128 93 0->0 0->1209
2.000061128 128 0->1 0->1228
2.000061144 122 0->2 0->1292
2.000061168 259 0->2 0->1293
2.000061176 100 0->0 0->1210
2.000061176 116 0->1 0->1229
2.000061192 110 0->2 0->1294
2.000061216 72 0->2 0->1295
2.000061224 96 0->0 0->1211
2.000061224 104 0->1 0->1230
2.000061240 98 0->2 0->1296
2.000061264 75 0->2 0->1297
2.000061272 97 0->0 0->1212
2.000061272 92 0->1 0->1231
2.000061288 86 0->2 0->1298
2.000061312 197 0->2 0->1299
2.000061320 274 0->0 0->1213
2.000061320 80 0->1 0->1232
2.000061336 74 0->2 0->1300
2.000061360 191 0->2 0->1301
2.000061368 94 0->0 0->1214
2.000061368 68 0->1 0->1233
2.000061384 49 0->2 0->1302
2.000061408 185 0->2 0->1303
2.000061416 275 0->0 0->1215
2.000061416 246 0->1 0->1234
2.000061432 34 0->2 0->1304
2.000061456 179 0->2 0->1305
2.000061464 91 0->0 0->1216
2.000061464 31 0->1 0->1235
2.000061480 153 0->2 0->1306
2.000061504 173 0->2 0->1307
2.000061512 99 0->0 0->1217
2.000061512 52 0->1 0->1236
2.000061528 169 0->2 0->1308
2.000061552 167 0->2 0->1309
2.000061560 88 0->0 0->1218
2.000061560 240 0->1 0->1237
2.000061576 171 0->2 0->1310
2.000061600 161 0->2 0->1311
2.000061608 102 0->0 0->1219
2.000061608 344 0->1 0->1238
2.000061624 217 0->2 0->1312
2.000061648 155 0->2 0->1313
2.000061656 85 0->0 0->1220
2.000061656 19 0->1 0->1239
2.000061672 225 0->2 0->1314
2.000061696 149 0->2 0->1315
2.000061704 277 0->0 0->1221
2.000061704 40 0->1 0->1240
2.000061720 213 0->2 0->1316
2.000061744 143 0->2 0->1317
2.000061752 82 0->0 0->1222
2.000061752 341 0->1 0->1241
2.000061768 290 0->2 0->1318
2.000061792 137 0->2 0->1319
2.000061800 278 0->0 0->1223
2.000061800 338 0->1 0->1242
2.000061816 186 0->2 0->1320
2.000061840 131 0->2 0->1321
2.000061848 79 0->0 0->1224
2.000061848 24 0->1 0->1243
2.000061864 180 0->2 0->1322
2.000061888 125 0->2 0->1323
2.000061896 105 0->0 0->1225
2.000061896 28 0->1 0->1244
2.000061912 174 0->2 0->1324
2.000061936 119 0->2 0->1325
2.000061944 76 0->0 0->1226
2.000061944 216 0->1 0->1245
2.000061960 2 0->2 0->1326
2.000061984 113 0->2 0->1327
2.000061992 108 0->0 0->1227
2.000061992 1 0->1 0->1246
2.000062008 5 0->2 0->1328
2.000062032 107 0->2 0->1329
2.000062040 73 0->0 0->1228
2.000062040 229 0->1 0->1247
2.000062056 8 0->2 0->1330
2.000062080 101 0->2 0->1331
2.000062088 280 0->0 0->1229
2.000062088 196 0->1 0->1248
2.000062104 310 0->2 0->1332
2.000062128 95 0->2 0->1333
2.000062136 70 0->0 0->1230
2.000062136 189 0->1 0->1249
2.000062152 313 0->2 0->1334
2.000062176 89 0->2 0->1335
2.000062184 181 0->0 0->1231
2.000062184 202 0->1 0->1250
2.000062200 316 0->2 0->1336
2.000062224 83 0->2 0->1337
2.000062232 187 0->0 0->1232
2.000062232 207 0->1 0->1251
2.000062248 337 0->2 0->1338
2.000062272 11 0->2 0->1339
2.000062280 26 0->0 0->1233
2.000062280 304 0->1 0->1252
2.000062320 14 0->2 0->1340
2.000062328 29 0->0 0->1234
2.000062328 13 0->1 0->1253
2.000062368 17 0->2 0->1341
2.000062376 32 0->0 0->1235
2.000062376 165 0->1 0->1254
2.000062416 20 0->2 0->1342
2.000062424 35 0->0 0->1236
2.000062424 325 0->1 0->1255
2.000062464 282 0->2 0->1343
2.000062472 23 0->0 0->1237
2.000062472 141 0->1 0->1256
2.000062512 368 0->2 0->1344
2.000062520 177 0->0 0->1238
2.000062520 222 0->1 0->1257
2.000062560 288 0->2 0->1345
2.000062568 183 0->0 0->1239
2.000062568 4 0->1 0->1258
2.000062608 371 0->2 0->1346
2.000062616 346 0->0 0->1240
2.000062616 301 0->1 0->1259
2.000062656 294 0->2 0->1347
2.000062664 195 0->0 0->1241
2.000062664 335 0->1 0->1260
2.000062704 175 0->2 0->1348
2.000062712 201 0->0 0->1242
2.000062712 291 0->1 0->1261
2.000062752 50 0->2 0->1349
2.000062760 77 0->0 0->1243
2.000062760 252 0->1 0->1262
2.000062800 47 0->2 0->1350
2.000062808 71 0->0 0->1244
2.000062808 150 0->1 0->1263
2.000062848 44 0->2 0->1351
2.000062856 55 0->0 0->1245
2.000062856 65 0->1 0->1264
2.000062896 293 0->2 0->1352
2.000062904 53 0->0 0->1246
2.000062904 59 0->1 0->1265
2.000062944 210 0->2 0->1353
2.000062952 297 0->0 0->1247
2.000062952 58 0->1 0->1266
2.000062992 126 0->2 0->1354
2.000063000 300 0->0 0->1248
2.000063000 373 0->1 0->1267
2.000063040 192 0->2 0->1355
2.000063048 132 0->0 0->1249
2.000063048 374 0->1 0->1268
2.000063088 198 0->2 0->1356
2.000063096 120 0->0 0->1250
2.000063096 323 0->1 0->1269
2.000063136 41 0->2 0->1357
2.000063144 287 0->0 0->1251
2.000063144 7 0->1 0->1270
2.000063184 38 0->2 0->1358
2.000063192 204 0->0 0->1252
2.000063192 326 0->1 0->1271
2.000063232 365 0->2 0->1359
2.000063240 296 0->0 0->1253
2.000063240 322 0->1 0->1272
2.000063288 364 0->0 0->1254
2.000063288 219 0->1 0->1273
2.000063336 273 0->0 0->1255
2.000063336 231 0->1 0->1274
2.000063384 361 0->0 0->1256
2.000063384 276 0->1 0->1275
2.000063432 267 0->0 0->1257
2.000063432 362 0->1 0->1276
2.000063480 358 0->0 0->1258
2.000063480 270 0->1 0->1277
2.000063528 261 0->0 0->1259
2.000063528 359 0->1 0->1278
2.000063576 355 0->0 0->1260
2.000063576 264 0->1 0->1279
2.000063624 255 0->0 0->1261
2.000063624 356 0->1 0->1280
2.000063672 352 0->0 0->1262
2.000063672 258 0->1 0->1281
2.000063720 447 0->0 0->1263
2.000063720 353 0->1 0->1282
2.000063768 208 0->0 0->1264
2.000063768 211 0->1 0->1283
2.000063816 227 0->0 0->1265
2.000063816 205 0->1 0->1284
2.000063864 223 0->0 0->1266
2.000063864 221 0->1 0->1285
2.000063912 226 0->0 0->1267
2.000063912 224 0->1 0->1286
2.000063960 190 0->0 0->1268
2.000063960 199 0->1 0->1287
2.000064008 238 0->0 0->1269
2.000064008 9 0->1 0->1288
2.000064056 21 0->0 0->1270
2.000064056 178 0->1 0->1289
2.000064104 166 0->0 0->1271
2.000064104 172 0->1 0->1290
2.000064152 33 0->0 0->1272
2.000064152 30 0->1 0->1291
2.000064200 244 0->0 0->1273
2.000064200 209 0->1 0->1292
2.000064248 242 0->0 0->1274
2.000064248 163 0->1 0->1293
2.000064296 206 0->0 0->1275
2.000064296 160 0->1 0->1294
2.000064344 45 0->0 0->1276
2.000064344 42 0->1 0->1295
2.000064392 39 0->0 0->1277
2.000064392 157 0->1 0->1296
2.000064440 248 0->0 0->1278
2.000064440 154 0->1 0->1297
2.000064488 148 0->0 0->1279
2.000064488 151 0->1 0->1298
2.000064536 57 0->0 0->1280
2.000064536 54 0->1 0->1299
2.000064584 51 0->0 0->1281
2.000064584 250 0->1 0->1300
2.000064632 142 0->0 0->1282
2.000064632 145 0->1 0->1301
2.000064680 139 0->0 0->1283
2.000064680 257 0->1 0->1302
2.000064728 69 0->0 0->1284
2.000064728 66 0->1 0->1303
2.000064776 136 0->0 0->1285
2.000064776 256 0->1 0->1304
2.000064824 133 0->0 0->1286
2.000064824 200 0->1 0->1305
2.000064872 130 0->0 0->1287
2.000064872 263 0->1 0->1306
2.000064920 194 0->0 0->1288
2.000064920 260 0->1 0->1307
2.000064968 182 0->0 0->1289
2.000064968 127 0->1 0->1308
2.000065016 170 0->0 0->1290
2.000065016 188 0->1 0->1309
2.000065064 158 0->0 0->1291
2.000065064 176 0->1 0->1310
2.000065112 146 0->0 0->1292
2.000065112 164 0->1 0->1311
2.000065160 134 0->0 0->1293
2.000065160 152 0->1 0->1312
2.000065208 122 0->0 0->1294
2.000065208 140 0->1 0->1313
2.000065256 110 0->0 0->1295
2.000065256 128 0->1 0->1314
2.000065304 98 0->0 0->1296
2.000065304 116 0->1 0->1315
2.000065352 86 0->0 0->1297
2.000065352 104 0->1 0->1316
2.000065400 74 0->0 0->1298
2.000065400 92 0->1 0->1317
2.000065448 49 0->0 0->1299
2.000065448 80 0->1 0->1318
2.000065496 34 0->0 0->1300
2.000065496 68 0->1 0->1319
2.000065544 153 0->0 0->1301
2.000065544 246 0->1 0->1320
2.000065592 169 0->0 0->1302
2.000065592 31 0->1 0->1321
2.000065640 171 0->0 0->1303
2.000065640 52 0->1 0->1322
2.000065688 217 0->0 0->1304
2.000065688 240 0->1 0->1323
2.000065736 225 0->0 0->1305
2.000065736 344 0->1 0->1324
2.000065784 213 0->0 0->1306
2.000065784 19 0->1 0->1325
2.000065832 290 0->0 0->1307
2.000065832 40 0->1 0->1326
2.000065880 186 0->0 0->1308
2.000065880 341 0->1 0->1327
2.000065928 180 0->0 0->1309
2.000065928 338 0->1 0->1328
2.000065976 174 0->0 0->1310
2.000065976 24 0->1 0->1329
2.000066024 2 0->0 0->1311
2.000066024 28 0->1 0->1330
2.000066072 5 0->0 0->1312
2.000066072 216 0->1 0->1331
2.000066120 8 0->0 0->1313
2.000066120 1 0->1 0->1332
2.000066168 310 0->0 0->1314
2.000066168 229 0->1 0->1333
2.000066216 313 0->0 0->1315
2.000066216 196 0->1 0->1334
2.000066264 316 0->0 0->1316
2.000066264 189 0->1 0->1335
2.000066312 337 0->0 0->1317
2.000066312 202 0->1 0->1336
2.000066360 207 0->0 0->1318
2.000066360 187 0->1 0->1337
2.000066408 304 0->0 0->1319
2.000066408 26 0->1 0->1338
2.000066456 13 0->0 0->1320
2.000066456 29 0->1 0->1339
2.000066504 165 0->0 0->1321
2.000066504 32 0->1 0->1340
2.000066552 325 0->0 0->1322
2.000066552 35 0->1 0->1341
2.000066600 141 0->0 0->1323
2.000066600 23 0->1 0->1342
2.000066648 222 0->0 0->1324
2.000066648 177 0->1 0->1343
2.000066696 4 0->0 0->1325
2.000066696 183 0->1 0->1344
2.000066744 301 0->0 0->1326
2.000066744 346 0->1 0->1345
2.000066792 335 0->0 0->1327
2.000066792 195 0->1 0->1346
2.000066792 175 0->2 0->1360
2.000066816 50 0->2 0->1361
2.000066840 291 0->0 0->1328
2.000066840 201 0->1 0->1347
2.000066840 294 0->2 0->1362
2.000066864 47 0->2 0->1363
2.000066888 252 0->0 0->1329
2.000066888 77 0->1 0->1348
2.000066888 371 0->2 0->1364
2.000066912 44 0->2 0->1365
2.000066936 150 0->0 0->1330
2.000066936 71 0->1 0->1349
2.000066936 288 0->2 0->1366
2.000066960 293 0->2 0->1367
2.000066984 65 0->0 0->1331
2.000066984 55 0->1 0->1350
2.000066984 368 0->2 0->1368
2.000067008 210 0->2 0->1369
2.000067032 59 0->0 0->1332
2.000067032 53 0->1 0->1351
2.000067032 282 0->2 0->1370
2.000067056 126 0->2 0->1371
2.000067080 58 0->0 0->1333
2.000067080 297 0->1 0->1352
2.000067080 20 0->2 0->1372
2.000067104 192 0->2 0->1373
2.000067128 373 0->0 0->1334
2.000067128 300 0->1 0->1353
2.000067128 17 0->2 0->1374
2.000067152 198 0->2 0->1375
2.000067176 374 0->0 0->1335
2.000067176 132 0->1 0->1354
2.000067176 14 0->2 0->1376
2.000067200 41 0->2 0->1377
2.000067224 323 0->0 0->1336
2.000067224 120 0->1 0->1355
2.000067224 11 0->2 0->1378
2.000067248 38 0->2 0->1379
2.000067272 7 0->0 0->1337
2.000067272 287 0->1 0->1356
2.000067272 181 0->2 0->1380
2.000067296 365 0->2 0->1381
2.000067320 326 0->0 0->1338
2.000067320 204 0->1 0->1357
2.000067320 83 0->2 0->1382
2.000067344 70 0->2 0->1383
2.000067368 322 0->0 0->1339
2.000067368 296 0->1 0->1358
2.000067368 89 0->2 0->1384
2.000067392 280 0->2 0->1385
2.000067416 219 0->0 0->1340
2.000067416 364 0->1 0->1359
2.000067416 95 0->2 0->1386
2.000067440 73 0->2 0->1387
2.000067464 231 0->0 0->1341
2.000067464 273 0->1 0->1360
2.000067464 101 0->2 0->1388
2.000067488 108 0->2 0->1389
2.000067512 276 0->0 0->1342
2.000067512 361 0->1 0->1361
2.000067512 107 0->2 0->1390
2.000067536 76 0->2 0->1391
2.000067560 362 0->0 0->1343
2.000067560 267 0->1 0->1362
2.000067560 113 0->2 0->1392
2.000067584 105 0->2 0->1393
2.000067608 270 0->0 0->1344
2.000067608 358 0->1 0->1363
2.000067608 119 0->2 0->1394
2.000067632 79 0->2 0->1395
2.000067656 359 0->0 0->1345
2.000067656 261 0->1 0->1364
2.000067656 125 0->2 0->1396
2.000067680 278 0->2 0->1397
2.000067704 264 0->0 0->1346
2.000067704 355 0->1 0->1365
2.000067704 131 0->2 0->1398
2.000067728 82 0->2 0->1399
2.000067752 356 0->0 0->1347
2.000067752 255 0->1 0->1366
2.000067752 137 0->2 0->1400
2.000067776 277 0->2 0->1401
2.000067800 258 0->0 0->1348
2.000067800 352 0->1 0->1367
2.000067800 143 0->2 0->1402
2.000067824 85 0->2 0->1403
2.000067848 353 0->0 0->1349
2.000067848 447 0->1 0->1368
2.000067848 149 0->2 0->1404
2.000067872 102 0->2 0->1405
2.000067896 211 0->0 0->1350
2.000067896 208 0->1 0->1369
2.000067896 155 0->2 0->1406
2.000067920 88 0->2 0->1407
2.000067944 205 0->0 0->1351
2.000067944 227 0->1 0->1370
2.000067944 161 0->2 0->1408
2.000067968 99 0->2 0->1409
2.000067992 221 0->0 0->1352
2.000067992 223 0->1 0->1371
2.000067992 167 0->2 0->1410
2.000068016 91 0->2 0->1411
2.000068040 224 0->0 0->1353
2.000068040 226 0->1 0->1372
2.000068040 173 0->2 0->1412
2.000068064 275 0->2 0->1413
2.000068088 199 0->0 0->1354
2.000068088 190 0->1 0->1373
2.000068088 179 0->2 0->1414
2.000068112 94 0->2 0->1415
2.000068136 9 0->0 0->1355
2.000068136 238 0->1 0->1374
2.000068136 185 0->2 0->1416
2.000068160 274 0->2 0->1417
2.000068184 178 0->0 0->1356
2.000068184 21 0->1 0->1375
2.000068184 191 0->2 0->1418
2.000068208 97 0->2 0->1419
2.000068232 172 0->0 0->1357
2.000068232 166 0->1 0->1376
2.000068232 197 0->2 0->1420
2.000068256 96 0->2 0->1421
2.000068280 30 0->0 0->1358
2.000068280 33 0->1 0->1377
2.000068280 75 0->2 0->1422
2.000068304 100 0->2 0->1423
2.000068328 209 0->0 0->1359
2.000068328 244 0->1 0->1378
2.000068328 72 0->2 0->1424
2.000068352 93 0->2 0->1425
2.000068376 163 0->0 0->1360
2.000068376 242 0->1 0->1379
2.000068376 259 0->2 0->1426
2.000068400 103 0->2 0->1427
2.000068424 160 0->0 0->1361
2.000068424 206 0->1 0->1380
2.000068424 63 0->2 0->1428
2.000068448 272 0->2 0->1429
2.000068472 42 0->0 0->1362
2.000068472 45 0->1 0->1381
2.000068472 60 0->2 0->1430
2.000068496 106 0->2 0->1431
2.000068520 157 0->0 0->1363
2.000068520 39 0->1 0->1382
2.000068520 253 0->2 0->1432
2.000068544 271 0->2 0->1433
2.000068568 154 0->0 0->1364
2.000068568 248 0->1 0->1383
2.000068568 203 0->2 0->1434
2.000068592 109 0->2 0->1435
2.000068616 151 0->0 0->1365
2.000068616 148 0->1 0->1384
2.000068616 48 0->2 0->1436
2.000068640 90 0->2 0->1437
2.000068664 54 0->0 0->1366
2.000068664 57 0->1 0->1385
2.000068664 247 0->2 0->1438
2.000068688 112 0->2 0->1439
2.000068712 250 0->0 0->1367
2.000068712 51 0->1 0->1386
2.000068712 245 0->2 0->1440
2.000068736 87 0->2 0->1441
2.000068760 145 0->0 0->1368
2.000068760 142 0->1 0->1387
2.000068760 36 0->2 0->1442
2.000068784 115 0->2 0->1443
2.000068808 257 0->0 0->1369
2.000068808 139 0->1 0->1388
2.000068808 241 0->2 0->1444
2.000068832 269 0->2 0->1445
2.000068856 66 0->0 0->1370
2.000068856 69 0->1 0->1389
2.000068856 239 0->2 0->1446
2.000068880 118 0->2 0->1447
2.000068904 256 0->0 0->1371
2.000068904 136 0->1 0->1390
2.000068904 235 0->2 0->1448
2.000068928 268 0->2 0->1449
2.000068952 200 0->0 0->1372
2.000068952 133 0->1 0->1391
2.000068952 184 0->2 0->1450
2.000068976 121 0->2 0->1451
2.000069000 263 0->0 0->1373
2.000069000 130 0->1 0->1392
2.000069000 15 0->2 0->1452
2.000069024 84 0->2 0->1453
2.000069048 260 0->0 0->1374
2.000069048 194 0->1 0->1393
2.000069048 236 0->2 0->1454
2.000069072 124 0->2 0->1455
2.000069096 127 0->0 0->1375
2.000069096 182 0->1 0->1394
2.000069096 212 0->2 0->1456
2.000069120 81 0->2 0->1457
2.000069144 188 0->0 0->1376
2.000069144 170 0->1 0->1395
2.000069144 18 0->2 0->1458
2.000069168 78 0->2 0->1459
2.000069192 176 0->0 0->1377
2.000069192 158 0->1 0->1396
2.000069192 12 0->2 0->1460
2.000069216 266 0->2 0->1461
2.000069240 164 0->0 0->1378
2.000069240 146 0->1 0->1397
2.000069240 233 0->2 0->1462
2.000069264 262 0->2 0->1463
2.000069288 152 0->0 0->1379
2.000069288 134 0->1 0->1398
2.000069288 6 0->2 0->1464
2.000069312 265 0->2 0->1465
2.000069336 140 0->0 0->1380
2.000069336 122 0->1 0->1399
2.000069336 232 0->2 0->1466
2.000069360 283 0->2 0->1467
2.000069384 128 0->0 0->1381
2.000069384 110 0->1 0->1400
2.000069384 230 0->2 0->1468
2.000069408 56 0->2 0->1469
2.000069432 116 0->0 0->1382
2.000069432 98 0->1 0->1401
2.000069432 215 0->2 0->1470
2.000069456 123 0->2 0->1471
2.000069480 104 0->0 0->1383
2.000069480 86 0->1 0->1402
2.000069480 0 0->2 0->1472
2.000069504 289 0->2 0->1473
2.000069528 92 0->0 0->1384
2.000069528 74 0->1 0->1403
2.000069528 220 0->2 0->1474
2.000069552 43 0->2 0->1475
2.000069576 80 0->0 0->1385
2.000069576 49 0->1 0->1404
2.000069576 218 0->2 0->1476
2.000069600 135 0->2 0->1477
2.000069624 68 0->0 0->1386
2.000069624 34 0->1 0->1405
2.000069624 350 0->2 0->1478
2.000069648 62 0->2 0->1479
2.000069672 246 0->0 0->1387
2.000069672 153 0->1 0->1406
2.000069672 349 0->2 0->1480
2.000069696 286 0->2 0->1481
2.000069720 31 0->0 0->1388
2.000069720 169 0->1 0->1407
2.000069720 251 0->2 0->1482
2.000069744 254 0->2 0->1483
2.000069768 52 0->0 0->1389
2.000069768 171 0->1 0->1408
2.000069768 117 0->2 0->1484
2.000069792 46 0->2 0->1485
2.000069816 240 0->0 0->1390
2.000069816 217 0->1 0->1409
2.000069816 243 0->2 0->1486
2.000069840 292 0->2 0->1487
2.000069864 344 0->0 0->1391
2.000069864 225 0->1 0->1410
2.000069864 147 0->2 0->1488
2.000069888 37 0->2 0->1489
2.000069912 19 0->0 0->1392
2.000069912 213 0->1 0->1411
2.000069912 22 0->2 0->1490
2.000069936 10 0->2 0->1491
2.000069960 40 0->0 0->1393
2.000069960 290 0->1 0->1412
2.000069960 129 0->2 0->1492
2.000069984 298 0->2 0->1493
2.000070008 341 0->0 0->1394
2.000070008 186 0->1 0->1413
2.000070008 343 0->2 0->1494
2.000070032 25 0->2 0->1495
2.000070056 338 0->0 0->1395
2.000070056 180 0->1 0->1414
2.000070056 159 0->2 0->1496
2.000070080 27 0->2 0->1497
2.000070104 24 0->0 0->1396
2.000070104 174 0->1 0->1415
2.000070104 281 0->2 0->1498
2.000070128 332 0->2 0->1499
2.000070152 28 0->0 0->1397
2.000070152 2 0->1 0->1416
2.000070152 193 0->2 0->1500
2.000070176 16 0->2 0->1501
2.000070200 216 0->0 0->1398
2.000070200 5 0->1 0->1417
2.000070200 295 0->2 0->1502
2.000070224 319 0->2 0->1503
2.000070248 1 0->0 0->1399
2.000070248 8 0->1 0->1418
2.000070248 279 0->2 0->1504
2.000070272 329 0->2 0->1505
2.000070296 229 0->0 0->1400
2.000070296 310 0->1 0->1419
2.000070296 367 0->2 0->1506
2.000070320 307 0->2 0->1507
2.000070344 196 0->0 0->1401
2.000070344 313 0->1 0->1420
2.000070344 285 0->2 0->1508
2.000070368 370 0->2 0->1509
2.000070392 189 0->0 0->1402
2.000070392 316 0->1 0->1421
